527.55007949,262.30842607
290.79080824,266.5451664
769.14240506,272.57278481
523.58095238,361.17619048
255.6327504,558.55325914
457.47777778,565.02698413
633.61111111,566.77777778
827.36477987,590.58018868
522.28410915,704.36276083
271.17092652,819.02555911
748.70047544,828.57369255
519.2423756,831.35794543
