24.289569291573617,-440.5856088190769,600.7997493530414
24.739224689987797,-436.1676297276232,604.2977011928131
25.002754404249487,-424.8614580469626,613.2784995771373
24.720683654797995,-415.67928243159764,620.0414334479594
24.612871395975517,-401.215258461035,630.3910894433666
24.626914660238413,-392.37647718509754,636.4808896730506
24.44433255147714,-381.1913790864454,644.0146084225295
25.45668534326608,-369.6237805298821,651.282291087363
24.89982226916012,-363.49883936870253,655.1731520899885
25.847153151763536,-348.51550133930357,663.8680695635504
22.695985725528573,-334.2812899017495,671.7614981324509
25.00743441943549,-326.1897240845477,676.124095839836
24.18196902512273,-311.4541936862873,683.5615047439953
24.64415655985883,-302.7402821477506,687.8874989383523
24.282918450876082,-289.6449806884291,694.1349015167593
23.976339351394465,-282.8414029812861,697.1691411711795
25.353348171225754,-266.88856150156573,703.814935047622
23.2366810354606,-258.20238016036103,707.5377733003596
25.739163122139214,-242.07767755045546,713.6321127872066
24.530243854409143,-235.5767656761575,716.0023101973032
24.69773651378263,-216.97707905086938,722.224645598356
25.03142627633692,-210.74669131825434,724.3502743562958
24.01824616295073,-194.9635593644996,729.2485278465986
25.414838785407937,-185.48046001817693,731.9820793575466
24.587290648860975,-168.62733991461843,736.2030335945798
25.474456514158895,-160.8673236476442,738.0667799112301
25.527212247256987,-145.6783923119083,741.6363773333497
23.084336599279588,-138.0956370157345,743.1429249795979
23.682656915721864,-120.48725608192868,746.5860383955287
24.763360701250164,-111.215387659403,747.9086381934954
24.243399840511252,-95.81509329625396,750.3817086522664
23.73668196616338,-86.05756472082922,751.6280977726908
24.118815997207136,-68.16348114581938,753.6588492690869
24.417719414658812,-59.38077706675248,754.4966668629795
25.21168708243374,-51.720495792997355,755.0839714079922
25.67239472731086,-35.06721868118726,756.1725447919686
25.527091851562304,-17.399596854180924,756.8605455101896
26.176522072938035,-11.222507162857704,757.0323438877316
24.524399108313684,7.697865239660127,757.0589274298341
24.61659047082654,16.370726249446204,756.8257817877289
26.56484629686205,33.38206354206304,756.4874532590085
25.915274282974337,41.49414085930091,755.9713170143328
26.738537570309493,58.78317956939028,754.6424410183133
26.728042602512136,67.01092306080628,753.9469152813464
25.6411734647695,84.31998622645709,752.146055618085
25.913034242107837,91.16456283429457,751.2687443417905
26.116707415052105,108.45767073331396,748.9014992060552
25.622493396858065,116.84773745314607,747.4934955544687
25.566466024452424,133.09485749793959,744.3380862748393
26.59112726808218,143.00892278857484,742.5188110726319
25.420190066630454,159.31678505602346,739.2117327646596
27.859771585379335,167.61097637265556,737.0429749317057
26.468167267042986,175.96511347021232,734.7066684026868
28.024611606979313,192.26097681054085,730.7098081417789
25.809080487252988,207.6245470346388,726.0959988150848
26.104631664024687,213.6062161019031,724.0092376682335
